Disaster Group,Disaster Type,Region,Year of Occurrence,Total Deaths
Natural,Extreme temperature,Europe,2018,0
Natural,Extreme temperature,Europe,2018,0
Natural,Extreme temperature,Europe,2018,0
Natural,Flood,Africa,2018,101
Natural,Flood,Asia,2018,0
Natural,Flood,Europe,2018,0
Natural,Flood,Europe,2018,0
Natural,Storm,Europe,2018,0
Natural,Flood,Asia,2018,0
Natural,Flood,Asia,2018,3
Natural,Flood,Asia,2018,16
Natural,Epidemic,Africa,2018,33
Natural,Earthquake,Asia,2018,14
Natural,Flood,Asia,2018,16
Natural,Extreme temperature,Asia,2018,0
Natural,Earthquake,Asia,2018,564
Natural,Wildfire,Americas,2018,14
Natural,Wildfire,Europe,2018,0
Natural,Wildfire,Europe,2018,0
Natural,Flood,Asia,2018,33
Natural,Flood,Asia,2018,20
Natural,Storm,Americas,2018,0
Natural,Storm,Americas,2018,0
Natural,Storm,Americas,2018,0
Natural,Earthquake,Asia,2018,0
Natural,Flood,Asia,2018,11
Natural,Storm,Asia,2018,0
Natural,Flood,Asia,2018,20
Natural,Storm,Asia,2018,1
Natural,Flood,Americas,2018,0
Natural,Flood,Africa,2018,23
Natural,Flood,Asia,2018,504
Natural,Epidemic,Africa,2018,78
Natural,Wildfire,Americas,2018,0
Natural,Earthquake,Asia,2018,10
Natural,Storm,Asia,2018,2
Natural,Storm,Asia,2018,0
Natural,Storm,Asia,2018,13
Natural,Flood,Europe,2018,10
Natural,Storm,Asia,2018,0
Natural,Storm,Asia,2018,86
Natural,Earthquake,Asia,2018,2
Natural,Storm,Asia,2018,7
Natural,Flood,Asia,2018,7
Natural,Earthquake,Americas,2018,0
Natural,Earthquake,Oceania,2018,11
Natural,Earthquake,Oceania,2018,25
Natural,Earthquake,Americas,2018,0
Natural,Earthquake,Asia,2018,0
Natural,Storm,Asia,2018,17
Natural,Flood,Asia,2018,148
Natural,Earthquake,Asia,2018,41
Natural,Flood,Americas,2018,2
Natural,Storm,Asia,2018,0
Natural,Storm,Asia,2018,0
Natural,Storm,Asia,2018,84
Natural,Storm,Americas,2018,53
Natural,Storm,Americas,2018,0
Natural,Flood,Asia,2018,3
Natural,Storm,Asia,2018,3
Natural,Storm,Asia,2018,5
Natural,Storm,Asia,2018,53
Natural,Flood,Asia,2018,11
Natural,Earthquake,Asia,2018,4140
Natural,Storm,Asia,2018,4
Natural,Earthquake,Americas,2018,17
Natural,Flood,Europe,2018,13
Natural,Epidemic,Africa,2018,2287
Natural,Flood,Africa,2018,6
Natural,Flood,Africa,2018,199
Natural,Storm,Americas,2018,0
Natural,Flood,Americas,2018,20
Natural,Flood,Africa,2018,34
Natural,Flood,Asia,2018,18
Natural,Flood,Asia,2018,20
Natural,Flood,Asia,2018,46
Natural,Flood,Asia,2018,25
Natural,Storm,Americas,2018,0
Natural,Storm,Americas,2018,49
Natural,Flood,Americas,2018,1
Natural,Flood,Americas,2018,0
Natural,Flood,Americas,2018,6
Natural,Flood,Americas,2018,4
Natural,Flood,Americas,2018,4
Natural,Flood,Europe,2018,14
Natural,Storm,Europe,2018,2
Natural,Flood,Asia,2018,9
Natural,Flood,Asia,2018,12
Natural,Storm,Asia,2018,85
Natural,Flood,Americas,2018,2
Natural,Flood,Africa,2018,23
Natural,Flood,Africa,2018,7
Natural,Flood,Asia,2018,0
Natural,Storm,Asia,2018,0
Natural,Storm,Asia,2018,25
Natural,Flood,Americas,2018,0
Natural,Flood,Americas,2018,12
Natural,Storm,Europe,2018,0
Natural,Storm,Europe,2018,12
Natural,Storm,Oceania,2018,2
Natural,Storm,Asia,2018,12
Natural,Flood,Asia,2018,21
Natural,Storm,Americas,2018,6
Natural,Flood,Europe,2018,8
Natural,Wildfire,Americas,2018,88
Natural,Flood,Asia,2018,13
Natural,Flood,Asia,2018,1
Natural,Flood,Americas,2018,5
Natural,Storm,Americas,2018,14
Natural,Storm,Asia,2018,3
Natural,Flood,Asia,2018,35
Natural,Earthquake,Asia,2018,0
Natural,Flood,Asia,2018,21
Natural,Storm,Asia,2018,45
Natural,Epidemic,Africa,2018,0
Natural,Epidemic,Africa,2018,12
Natural,Epidemic,Africa,2018,57
Natural,Epidemic,Africa,2018,2
Natural,Epidemic,Africa,2018,1
Natural,Epidemic,Africa,2018,90
Natural,Flood,Americas,2018,0
Natural,Flood,Africa,2018,0
Natural,Flood,Americas,2018,0
Natural,Storm,Asia,2018,0
Natural,Flood,Asia,2018,14
Natural,Storm,Asia,2018,182
Natural,Volcanic activity,Oceania,2018,0
Natural,Storm,Americas,2018,2
Natural,Volcanic activity,Asia,2018,453
Natural,Extreme temperature,Oceania,2018,0
Natural,Volcanic activity,Europe,2018,0
Natural,Flood,Asia,2018,2
Natural,Wildfire,Americas,2018,2
Natural,Storm,Oceania,2019,0
Natural,Storm,Oceania,2018,0
Natural,Flood,Asia,2018,13
Natural,Flood,Asia,2018,9
Natural,Storm,Asia,2018,8
Natural,Storm,Asia,2018,0
Natural,Flood,Africa,2018,10
Natural,Epidemic,Americas,2018,23
Natural,Flood,Africa,2018,0
Natural,Storm,Asia,2018,0
Natural,Epidemic,Oceania,2018,0
Natural,Flood,Asia,2018,20
Natural,Storm,Asia,2018,19
Natural,Flood,Oceania,2018,0
Natural,Epidemic,Asia,2018,202
Natural,Epidemic,Africa,2018,0
Natural,Epidemic,Africa,2018,69
Natural,Epidemic,Asia,2018,317
Natural,Extreme temperature,Europe,2018,179
Natural,Drought,Americas,2018,0
Natural,Drought,Americas,2018,0
Natural,Drought,Europe,2018,0
Natural,Drought,Europe,2018,0
Natural,Drought,Africa,2018,0
Natural,Drought,Oceania,2018,0
Natural,Drought,Americas,2019,0
Natural,Drought,Americas,2018,0
Natural,Drought,Americas,2018,0
Natural,Drought,Americas,2018,0
Natural,Drought,Americas,2018,0
Natural,Drought,Americas,2018,0
Natural,Drought,Asia,2018,0
Natural,Drought,Asia,2018,0
Natural,Drought,Africa,2018,0
Natural,Drought,Americas,2018,0
Natural,Drought,Africa,2018,0
Natural,Storm,Europe,2019,11
Natural,Storm,Europe,2019,4
Natural,Storm,Europe,2019,1
Natural,Storm,Asia,2019,3
Natural,Storm,Americas,2019,13
Natural,Flood,Americas,2019,4
Natural,Flood,Americas,2019,4
Natural,Storm,Asia,2019,7
Natural,Flood,Europe,2019,4
Natural,Flood,Africa,2019,9
Natural,Storm,Asia,2019,0
Natural,Flood,Asia,2019,2
Natural,Earthquake,Americas,2019,2
Natural,Storm,Americas,2019,6
Natural,Flood,Oceania,2019,3
Natural,Flood,Asia,2019,12
Natural,Flood,Americas,2019,0
Natural,Flood,Americas,2019,0
Natural,Extreme temperature,Africa,2019,8
Natural,Storm,Americas,2019,10
Natural,Storm,Americas,2019,22
Natural,Flood,Africa,2019,18
Natural,Flood,Africa,2019,0
Natural,Flood,Africa,2019,4
Natural,Flood,Africa,2019,10
Natural,Flood,Asia,2019,30
Natural,Extreme temperature,Europe,2019,0
Natural,Extreme temperature,Asia,2019,0
Natural,Flood,Africa,2019,11
Natural,Flood,Americas,2019,51
Natural,Flood,Americas,2019,60
Natural,Flood,Americas,2019,0
Natural,Flood,Americas,2019,14
Natural,Epidemic,Africa,2019,0
Natural,Epidemic,Asia,2019,333
Natural,Storm,Americas,2019,28
Natural,Flood,Asia,2019,63
Natural,Flood,Asia,2019,5
Natural,Flood,Asia,2019,25
Natural,Wildfire,Oceania,2019,0
Natural,Earthquake,Asia,2019,0
Natural,Flood,Americas,2019,1
Natural,Storm,Americas,2019,2
Natural,Flood,Americas,2019,1
Natural,Flood,Americas,2019,6
Natural,Flood,Americas,2019,10
Natural,Flood,Africa,2019,26
Natural,Earthquake,Asia,2019,2
Natural,Flood,Oceania,2019,2
Natural,Flood,Africa,2019,10
Natural,Flood,Americas,2019,12
Natural,Flood,Africa,2019,60
Natural,Flood,Africa,2019,10
Natural,Flood,Asia,2019,9
Natural,Earthquake,Asia,2019,9
Natural,Storm,Africa,2019,3
Natural,Storm,Africa,2019,603
Natural,Storm,Africa,2019,628
Natural,Flood,Asia,2019,206
Natural,Epidemic,Africa,2019,72
Natural,Flood,Americas,2019,5
Natural,Epidemic,Asia,2019,713
Natural,Flood,Africa,2019,19
Natural,Storm,Oceania,2019,0
Natural,Flood,Asia,2019,35
Natural,Flood,Asia,2019,70
Natural,Epidemic,Africa,2019,0
Natural,Wildfire,Asia,2019,30
Natural,Storm,Asia,2019,28
Natural,Flood,Asia,2019,2
Natural,Flood,Asia,2019,10
Natural,Flood,Asia,2019,16
Natural,Storm,Asia,2019,15
Natural,Flood,Americas,2019,10
Natural,Wildfire,Asia,2019,1
Natural,Flood,Americas,2019,1
Natural,Storm,Asia,2019,50
Natural,Storm,Asia,2019,39
Natural,Flood,Americas,2019,14
Natural,Storm,Americas,2019,8
Natural,Flood,Asia,2019,11
Natural,Earthquake,Asia,2019,25
Natural,Storm,Asia,2019,39
Natural,Storm,Asia,2019,50
Natural,Storm,Africa,2019,8
Natural,Storm,Africa,2019,45
Natural,Storm,Africa,2019,0
Natural,Flood,Asia,2019,2
Natural,Flood,Asia,2019,18
Natural,Flood,Americas,2019,1
Natural,Flood,Africa,2019,73
Natural,Flood,Africa,2019,15
Natural,Flood,Africa,2019,13
Natural,Storm,Americas,2019,5
Natural,Flood,Americas,2019,2
Natural,Storm,Europe,2019,0
Natural,Epidemic,Africa,2019,7
Natural,Wildfire,Africa,2019,50
Natural,Epidemic,Africa,2019,26
Natural,Epidemic,Africa,2019,3
Natural,Flood,Europe,2019,1
Natural,Flood,Europe,2019,1
Natural,Flood,Europe,2019,0
Natural,Flood,Americas,2019,16
Natural,Storm,Asia,2019,0
Natural,Flood,Africa,2019,15
Natural,Flood,Asia,2019,20
Natural,Flood,Africa,2019,5
Natural,Flood,Americas,2019,0
Natural,Flood,Asia,2019,300
Natural,Flood,Asia,2019,1
Natural,Epidemic,Africa,2019,260
Natural,Epidemic,Africa,2019,3559
Natural,Flood,Asia,2019,8
Natural,Flood,Americas,2019,8
Natural,Flood,Asia,2019,3
Natural,Flood,Asia,2019,4
Natural,Extreme temperature,Asia,2019,90
Natural,Epidemic,Asia,2019,121
Natural,Flood,Asia,2019,12
Natural,Flood,Asia,2019,0
Natural,Epidemic,Asia,2019,28
Natural,Flood,Europe,2019,4
Natural,Extreme temperature,Asia,2019,22
Natural,Flood,Africa,2019,4
Natural,Flood,Americas,2019,7
Natural,Flood,Asia,2019,0
Natural,Flood,Africa,2019,13
Natural,Earthquake,Europe,2019,0
Natural,Earthquake,Americas,2019,1
Natural,Earthquake,Americas,2019,0
Natural,Earthquake,Americas,2019,2
Natural,Flood,Americas,2019,23
Natural,Storm,Americas,2019,3
Natural,Flood,Asia,2019,6
Natural,Flood,Asia,2019,1
Natural,Flood,Asia,2019,6
Natural,Flood,Africa,2019,8
Natural,Flood,Asia,2019,24
Natural,Earthquake,Asia,2019,13
Natural,Flood,Asia,2019,0
Natural,Flood,Asia,2019,3
Natural,Earthquake,Oceania,2019,0
Natural,Flood,Americas,2019,0
Natural,Flood,Asia,2019,10
Natural,Flood,Europe,2019,0
Natural,Flood,Africa,2019,0
Natural,Flood,Asia,2019,2
Natural,Flood,Africa,2019,3
Natural,Flood,Asia,2019,0
Natural,Flood,Europe,2019,0
Natural,Flood,Asia,2019,52
Natural,Flood,Asia,2019,2
Natural,Storm,Asia,2019,6
Natural,Flood,Europe,2019,31
Natural,Extreme temperature,Europe,2019,128
Natural,Extreme temperature,Europe,2019,4
Natural,Extreme temperature,Europe,2019,2
Natural,Extreme temperature,Europe,2019,567
Natural,Extreme temperature,Europe,2019,5
Natural,Extreme temperature,Europe,2019,3
Natural,Flood,Americas,2019,2
Natural,Volcanic activity,Oceania,2019,0
Natural,Earthquake,Asia,2019,1
Natural,Flood,Europe,2019,1
Natural,Earthquake,Americas,2019,0
Natural,Flood,Americas,2019,3
Natural,Flood,Americas,2019,7
Natural,Storm,Asia,2019,10
Natural,Storm,Europe,2019,7
Natural,Storm,Europe,2019,0
Natural,Storm,Asia,2019,0
Natural,Storm,Asia,2019,50
Natural,Earthquake,Asia,2019,0
Natural,Flood,Asia,2019,1900
Natural,Flood,Asia,2019,119
Natural,Flood,Asia,2019,17
Natural,Earthquake,Asia,2019,8
Natural,Storm,Americas,2019,1
Natural,Flood,Asia,2019,114
Natural,Epidemic,Americas,2019,0
Natural,Epidemic,Americas,2019,128
Natural,Epidemic,Americas,2019,15
Natural,Epidemic,Americas,2019,5
Natural,Flood,Asia,2019,64
Natural,Flood,Asia,2019,0
Natural,Storm,Asia,2019,4
Natural,Epidemic,Africa,2019,15
Natural,Epidemic,Asia,2019,492
Natural,Earthquake,Asia,2019,0
Natural,Flood,Asia,2019,7
Natural,Volcanic activity,Americas,2019,0
Natural,Volcanic activity,Americas,2019,0
Natural,Epidemic,Americas,2019,17
Natural,Earthquake,Asia,2019,9
Natural,Extreme temperature,Europe,2019,1
Natural,Extreme temperature,Europe,2019,400
Natural,Extreme temperature,Europe,2019,0
Natural,Extreme temperature,Europe,2019,868
Natural,Extreme temperature,Europe,2019,400
Natural,Flood,Americas,2019,12
Natural,Flood,Asia,2019,16
Natural,Earthquake,Asia,2019,6
Natural,Wildfire,Europe,2019,0
Natural,Flood,Asia,2019,27
Natural,Flood,Asia,2019,13
Natural,Flood,Africa,2019,7
Natural,Flood,Asia,2019,32
Natural,Flood,Asia,2019,115
Natural,Flood,Asia,2019,26
Natural,Storm,Asia,2019,72
Natural,Storm,Asia,2019,2
Natural,Storm,Europe,2019,0
Natural,Storm,Europe,2019,0
Natural,Flood,Africa,2019,0
Natural,Flood,Africa,2019,78
Natural,Flood,Asia,2019,12
Natural,Storm,Americas,2019,2
Natural,Storm,Europe,2019,4
Natural,Storm,Europe,2019,1
Natural,Epidemic,Africa,2019,4
Natural,Flood,Asia,2019,1
Natural,Storm,Americas,2019,356
Natural,Storm,Americas,2019,10
Natural,Flood,Europe,2019,7
Natural,Flood,Africa,2019,52
Natural,Flood,Africa,2019,12
Natural,Flood,Africa,2019,0
Natural,Storm,Americas,2019,5
Natural,Storm,Americas,2019,1
Natural,Flood,Asia,2019,12
Natural,Flood,Asia,2019,19
Natural,Flood,Asia,2019,19
Natural,Flood,Asia,2019,10
Natural,Flood,Africa,2019,0
Natural,Storm,Asia,2019,0
Natural,Storm,Asia,2019,0
Natural,Storm,Asia,2019,3
Natural,Storm,Asia,2019,5
Natural,Flood,Africa,2019,17
Natural,Flood,Africa,2019,7
Natural,Wildfire,Americas,2019,0
Natural,Wildfire,Americas,2019,0
Natural,Wildfire,Americas,2019,0
Natural,Wildfire,Americas,2019,0
Natural,Flood,Europe,2019,0
Natural,Flood,Africa,2019,3
Natural,Storm,Asia,2019,2
Natural,Flood,Africa,2019,12
Natural,Storm,Asia,2019,0
Natural,Storm,Asia,2019,2
Natural,Earthquake,Europe,2019,0
Natural,Flood,Americas,2019,6
Natural,Storm,Americas,2019,2
Natural,Earthquake,Asia,2019,31
Natural,Flood,Asia,2019,1
Natural,Epidemic,Africa,2019,22
Natural,Epidemic,Americas,2019,169
Natural,Epidemic,Americas,2019,34
Natural,Earthquake,Asia,2019,39
Natural,Flood,Asia,2019,12
Natural,Flood,Asia,2019,1
Natural,Extreme temperature,Asia,2019,162
Natural,Flood,Asia,2019,16
Natural,Extreme temperature,Asia,2019,11
Natural,Flood,Europe,2019,0
Natural,Flood,Asia,2019,0
Natural,Flood,Asia,2019,28
Natural,Flood,Asia,2019,11
Natural,Storm,Asia,2019,3
Natural,Storm,Asia,2019,15
Natural,Earthquake,Americas,2019,0
Natural,Earthquake,Asia,2019,1
Natural,Epidemic,Asia,2019,0
Natural,Flood,Asia,2019,3
Natural,Storm,Americas,2019,4
Natural,Flood,Africa,2019,0
Natural,Flood,Europe,2019,28
Natural,Flood,Africa,2019,19
Natural,Earthquake,Asia,2019,7
Natural,Storm,Americas,2019,2
Natural,Storm,Asia,2019,99
Natural,Flood,Asia,2019,1
Natural,Flood,Africa,2019,18
Natural,Flood,Europe,2019,5
Natural,Flood,Asia,2019,12
Natural,Flood,Asia,2019,5
Natural,Flood,Africa,2019,0
Natural,Flood,Africa,2019,90
Natural,Flood,Africa,2019,17
Natural,Flood,Africa,2019,0
Natural,Flood,Europe,2019,3
Natural,Wildfire,Americas,2019,3
Natural,Flood,Africa,2019,12
Natural,Flood,Africa,2019,14
Natural,Flood,Asia,2019,10
Natural,Wildfire,Americas,2019,0
Natural,Flood,Asia,2019,7
Natural,Storm,Americas,2019,1
Natural,Earthquake,Asia,2019,1
Natural,Storm,Asia,2019,3
Natural,Earthquake,Asia,2019,10
Natural,Flood,Asia,2019,0
Natural,Flood,Asia,2019,0
Natural,Flood,Africa,2019,0
Natural,Epidemic,Africa,2019,24
Natural,Flood,Africa,2019,6
Natural,Epidemic,Oceania,2019,0
Natural,Earthquake,Asia,2019,23
Natural,Epidemic,Oceania,2019,0
Natural,Epidemic,Oceania,2019,0
Natural,Epidemic,Oceania,2019,83
Natural,Storm,Americas,2019,1
Natural,Storm,Europe,2019,1
Natural,Storm,Europe,2019,1
Natural,Storm,Europe,2019,0
Natural,Storm,Asia,2019,1
Natural,Flood,Africa,2019,3
Natural,Storm,Asia,2019,0
Natural,Flood,Americas,2019,2
Natural,Storm,Europe,2019,2
Natural,Wildfire,Oceania,2019,32
Natural,Storm,Africa,2019,4
Natural,Storm,Asia,2019,19
Natural,Storm,Asia,2019,3
Natural,Storm,Asia,2019,40
Natural,Storm,Asia,2019,12
Natural,Earthquake,Europe,2019,0
Natural,Earthquake,Asia,2019,6
Natural,Storm,Europe,2019,5
Natural,Storm,Europe,2019,0
Natural,Flood,Africa,2019,43
Natural,Flood,Africa,2019,0
Natural,Flood,Africa,2019,10
Natural,Flood,Europe,2019,1
Natural,Earthquake,Europe,2019,51
Natural,Storm,Asia,2019,4
Natural,Flood,Asia,2019,27
Natural,Flood,Europe,2019,5
Natural,Flood,Asia,2019,12
Natural,Flood,Asia,2019,2
Natural,Flood,Africa,2019,11
Natural,Flood,Americas,2019,0
Natural,Storm,Americas,2019,10
Natural,Flood,Americas,2019,20
Natural,Flood,Americas,2019,3
Natural,Volcanic activity,Oceania,2019,21
Natural,Flood,Africa,2019,36
Natural,Storm,Africa,2019,6
Natural,Storm,Africa,2019,0
Natural,Storm,Africa,2019,5
Natural,Flood,Americas,2019,0
Natural,Flood,Africa,2019,2
Natural,Flood,Americas,2019,0
Natural,Flood,Americas,2019,6
Natural,Flood,Asia,2019,14
Natural,Epidemic,Africa,2019,3667
Natural,Epidemic,Africa,2019,472
Natural,Earthquake,Asia,2019,14
Natural,Flood,Asia,2019,14
Natural,Storm,Europe,2019,2
Natural,Storm,Americas,2019,18
Natural,Flood,Africa,2019,65
Natural,Storm,Europe,2019,7
Natural,Storm,Europe,2019,0
Natural,Storm,Europe,2019,2
Natural,Flood,Asia,2019,3
Natural,Infestation,Africa,2020,0
Natural,Infestation,Africa,2020,0
Natural,Infestation,Africa,2019,0
Natural,Infestation,Africa,2020,0
Natural,Infestation,Africa,2020,0
Natural,Infestation,Africa,2019,0
Natural,Infestation,Africa,2020,0
Natural,Infestation,Africa,2020,0
Natural,Flood,Asia,2019,0
Natural,Flood,Asia,2019,66
Natural,Flood,Africa,2019,28
Natural,Storm,Asia,2019,63
Natural,Wildfire,Americas,2019,0
Natural,Storm,Oceania,2019,1
Natural,Flood,Africa,2019,16
Natural,Epidemic,Asia,2019,219
Natural,Flood,Africa,2019,14
Natural,Wildfire,Asia,2019,0
Natural,Flood,Americas,2019,0
Natural,Extreme temperature,Europe,2019,188
Natural,Extreme temperature,Europe,2019,161
Natural,Flood,Americas,2019,18
Natural,Flood,Africa,2019,12
Natural,Extreme temperature,Asia,2019,50
Natural,Flood,Asia,2019,9
Natural,Flood,Asia,2019,6
Natural,Epidemic,Africa,2019,55
Natural,Epidemic,Asia,2019,95
Natural,Epidemic,Africa,2019,53
Natural,Epidemic,Africa,2019,13
Natural,Flood,Africa,2019,0
Natural,Storm,Africa,2019,4
Natural,Flood,Africa,2019,41
Natural,Epidemic,Africa,2019,29
Natural,Drought,Asia,2019,77
Natural,Drought,Asia,2019,0
Natural,Drought,Africa,2019,0
Natural,Drought,Asia,2019,0
Natural,Drought,Africa,2019,0
Natural,Drought,Asia,2019,0
Natural,Drought,Asia,2019,0
Natural,Drought,Asia,2019,0
Natural,Drought,Asia,2019,0
Natural,Drought,Africa,2019,0
Natural,Drought,Africa,2019,0
Natural,Drought,Africa,2019,0
Natural,Drought,Africa,2019,0
Natural,Drought,Americas,2019,8
Natural,Drought,Africa,2019,0
Natural,Flood,Asia,2020,7
Natural,Storm,Asia,2020,2
Natural,Earthquake,Americas,2020,4
Natural,Volcanic activity,Asia,2020,1
Natural,Storm,Asia,2020,13
Natural,Storm,Asia,2020,107
Natural,Storm,Americas,2020,10
Natural,Flood,Asia,2020,0
Natural,Storm,Oceania,2020,2
Natural,Storm,Oceania,2020,0
Natural,Flood,Africa,2020,40
Natural,Flood,Asia,2020,4
Natural,Flood,Asia,2020,10
Natural,Storm,Oceania,2020,0
Natural,Storm,Europe,2020,17
Natural,Storm,Europe,2020,0
Natural,Flood,Americas,2020,61
Natural,Storm,Asia,2020,0
Natural,Flood,Africa,2020,0
Natural,Flood,Americas,2020,0
Natural,Flood,Asia,2020,10
Natural,Earthquake,Asia,2020,41
Natural,Flood,Asia,2020,9
Natural,Flood,Africa,2020,29
Natural,Epidemic,Africa,2020,47
Natural,Flood,Africa,2020,19
Natural,Flood,Oceania,2020,0
Natural,Extreme temperature,Asia,2020,3
Natural,Flood,Africa,2020,1
Natural,Flood,Oceania,2020,7
Natural,Flood,Africa,2020,3
Natural,Storm,Europe,2020,0
Natural,Storm,Europe,2020,1
Natural,Storm,Europe,2020,0
Natural,Storm,Europe,2020,0
Natural,Storm,Europe,2020,2
Natural,Storm,Europe,2021,0
Natural,Storm,Europe,2021,0
Natural,Storm,Europe,2020,1
Natural,Storm,Europe,2020,3
Natural,Storm,Europe,2020,1
Natural,Storm,Europe,2020,1
Natural,Flood,Asia,2020,0
Natural,Flood,Oceania,2020,1
Natural,Flood,Africa,2020,3
Natural,Flood,Americas,2020,5
Natural,Storm,Asia,2020,11
Natural,Flood,Americas,2020,8
Natural,Flood,Asia,2020,6
Natural,Storm,Americas,2020,0
Natural,Flood,Africa,2020,2
Natural,Flood,Asia,2020,10
Natural,Flood,Europe,2020,0
Natural,Flood,Americas,2020,14
Natural,Flood,Americas,2020,0
Natural,Earthquake,Asia,2020,0
Natural,Earthquake,Asia,2020,9
Natural,Flood,Americas,2020,3
Natural,Flood,Asia,2020,0
Natural,Flood,Americas,2020,4
Natural,Epidemic,Americas,2020,20
Natural,Storm,Americas,2020,25
Natural,Flood,Americas,2020,60
Natural,Flood,Africa,2020,0
Natural,Flood,Asia,2020,2
Natural,Storm,Asia,2020,5
Natural,Flood,Americas,2020,0
Natural,Flood,Americas,2020,18
Natural,Flood,Americas,2020,3
Natural,Flood,Americas,2020,15
Natural,Flood,Asia,2020,66
Natural,Flood,Africa,2020,3
Natural,Flood,Africa,2020,40
Natural,Storm,Africa,2020,4
Natural,Flood,Africa,2020,3
Natural,Earthquake,Europe,2020,1
Natural,Flood,Asia,2020,2
Natural,Storm,Africa,2020,2
Natural,Flood,Africa,2020,0
Natural,Flood,Oceania,2020,12
Natural,Flood,Asia,2020,0
Natural,Flood,Asia,2020,8
Natural,Flood,Asia,2020,21
Natural,Wildfire,Asia,2020,19
Natural,Flood,Asia,2020,1
Natural,Flood,Americas,2020,0
Natural,Flood,Africa,2020,0
Natural,Flood,Asia,2020,56
Natural,Flood,Africa,2020,20
Natural,Infestation,Asia,2020,0
Natural,Flood,Africa,2020,0
Natural,Infestation,Asia,2020,0
Natural,Flood,Asia,2020,3
Natural,Storm,Oceania,2020,1
Natural,Storm,Oceania,2020,48
Natural,Storm,Oceania,2020,0
Natural,Storm,Oceania,2020,3
Natural,Flood,Asia,2020,24
Natural,Flood,Asia,2020,4
Natural,Flood,Oceania,2020,0
Natural,Flood,Asia,2020,5
Natural,Flood,Asia,2020,8
Natural,Flood,Asia,2020,0
Natural,Storm,Americas,2020,38
Natural,Flood,Africa,2020,8
Natural,Flood,Asia,2020,2
Natural,Flood,Africa,2020,0
Natural,Flood,Asia,2020,4
Natural,Flood,Americas,2020,0
Natural,Flood,Africa,2020,8
Natural,Flood,Asia,2020,0
Natural,Flood,Asia,2020,4
Natural,Earthquake,Americas,2020,0
Natural,Flood,Africa,2020,12
Natural,Flood,Africa,2020,26
Natural,Flood,Asia,2020,0
Natural,Flood,Asia,2020,0
Natural,Flood,Africa,2020,285
Natural,Flood,Africa,2020,5
Natural,Storm,Asia,2020,3
Natural,Flood,Africa,2020,2
Natural,Storm,Americas,2020,3
Natural,Flood,Asia,2020,10
Natural,Flood,Africa,2020,0
Natural,Flood,Africa,2020,9
Natural,Flood,Africa,2020,0
Natural,Flood,Africa,2020,30
Natural,Flood,Africa,2020,52
Natural,Flood,Africa,2020,3
Natural,Flood,Americas,2020,3
Natural,Flood,Asia,2020,7
Natural,Flood,Africa,2020,72
Natural,Storm,Americas,2020,0
Natural,Flood,Americas,2020,1
Natural,Flood,Africa,2020,0
Natural,Flood,Asia,2020,29
Natural,Storm,Asia,2020,2
Natural,Flood,Europe,2020,0
Natural,Storm,Asia,2020,5
Natural,Flood,Asia,2020,1
Natural,Storm,Americas,2020,0
Natural,Storm,Asia,2020,26
Natural,Storm,Asia,2020,90
Natural,Storm,Asia,2020,4
Natural,Flood,Americas,2020,1
Natural,Flood,Africa,2020,11
Natural,Flood,Asia,2020,16
Natural,Storm,Asia,2020,6
Natural,Storm,Americas,2020,2
Natural,Storm,Americas,2020,5
Natural,Storm,Americas,2020,32
Natural,Storm,Americas,2020,0
Natural,Storm,Americas,2020,1
Natural,Flood,Asia,2020,3
Natural,Flood,Asia,2020,0
Natural,Earthquake,Asia,2020,0
Natural,Flood,Africa,2020,3
Natural,Storm,Americas,2020,2
Natural,Storm,Asia,2020,20
Natural,Earthquake,Asia,2020,4
Natural,Flood,Asia,2020,4
Natural,Flood,Africa,2020,0
Natural,Flood,Asia,2020,0
Natural,Flood,Asia,2020,7
Natural,Flood,Asia,2020,7
Natural,Earthquake,Asia,2020,1
Natural,Flood,Asia,2020,1
Natural,Flood,Europe,2020,0
Natural,Flood,Africa,2020,4
Natural,Flood,Africa,2020,24
Natural,Flood,Americas,2020,0
Natural,Flood,Asia,2020,0
Natural,Storm,Americas,2020,0
Natural,Storm,Americas,2020,12
Natural,Flood,Asia,2020,0
Natural,Flood,Europe,2020,0
Natural,Flood,Asia,2020,22
Natural,Earthquake,Asia,2020,0
Natural,Storm,Americas,2020,0
Natural,Earthquake,Americas,2020,10
Natural,Flood,Asia,2020,3
Natural,Flood,Europe,2020,3
Natural,Flood,Asia,2020,2
Natural,Flood,Europe,2020,0
Natural,Flood,Europe,2020,0
Natural,Flood,Europe,2020,3
Natural,Flood,Asia,2020,7
Natural,Flood,Asia,2020,0
Natural,Flood,Asia,2020,82
Natural,Flood,Asia,2020,448
Natural,Flood,Americas,2020,0
Natural,Flood,Africa,2020,0
Natural,Flood,Asia,2020,1922
Natural,Flood,Africa,2020,155
Natural,Storm,Asia,2020,0
Natural,Storm,Asia,2020,0
Natural,Storm,Asia,2020,4
Natural,Storm,Asia,2020,2
Natural,Storm,Asia,2020,0
Natural,Storm,Asia,2020,26
Natural,Storm,Asia,2020,1
Natural,Flood,Asia,2020,0
Natural,Flood,Asia,2020,16
Natural,Storm,Americas,2020,0
Natural,Storm,Americas,2020,2
Natural,Storm,Americas,2020,1
Natural,Storm,Americas,2020,16
Natural,Storm,Americas,2020,5
Natural,Storm,Americas,2020,0
